"GEO_ID","NAME","S2801_C01_001E","S2801_C01_001M","S2801_C01_002E","S2801_C01_002M","S2801_C01_003E","S2801_C01_003M","S2801_C01_004E","S2801_C01_004M","S2801_C01_005E","S2801_C01_005M","S2801_C01_006E","S2801_C01_006M","S2801_C01_007E","S2801_C01_007M","S2801_C01_008E","S2801_C01_008M","S2801_C01_009E","S2801_C01_009M","S2801_C01_010E","S2801_C01_010M","S2801_C01_011E","S2801_C01_011M","S2801_C01_012E","S2801_C01_012M","S2801_C01_013E","S2801_C01_013M","S2801_C01_014E","S2801_C01_014M","S2801_C01_015E","S2801_C01_015M","S2801_C01_016E","S2801_C01_016M","S2801_C01_017E","S2801_C01_017M","S2801_C01_018E","S2801_C01_018M","S2801_C01_019E","S2801_C01_019M","S2801_C01_020E","S2801_C01_020M","S2801_C01_021E","S2801_C01_021M","S2801_C01_022E","S2801_C01_022M","S2801_C01_023E","S2801_C01_023M","S2801_C01_024E","S2801_C01_024M","S2801_C01_025E","S2801_C01_025M","S2801_C01_026E","S2801_C01_026M","S2801_C01_027E","S2801_C01_027M","S2801_C01_028E","S2801_C01_028M","S2801_C01_029E","S2801_C01_029M","S2801_C01_030E","S2801_C01_030M","S2801_C01_031E","S2801_C01_031M","S2801_C02_001E","S2801_C02_001M","S2801_C02_002E","S2801_C02_002M","S2801_C02_003E","S2801_C02_003M","S2801_C02_004E","S2801_C02_004M","S2801_C02_005E","S2801_C02_005M","S2801_C02_006E","S2801_C02_006M","S2801_C02_007E","S2801_C02_007M","S2801_C02_008E","S2801_C02_008M","S2801_C02_009E","S2801_C02_009M","S2801_C02_010E","S2801_C02_010M","S2801_C02_011E","S2801_C02_011M","S2801_C02_012E","S2801_C02_012M","S2801_C02_013E","S2801_C02_013M","S2801_C02_014E","S2801_C02_014M","S2801_C02_015E","S2801_C02_015M","S2801_C02_016E","S2801_C02_016M","S2801_C02_017E","S2801_C02_017M","S2801_C02_018E","S2801_C02_018M","S2801_C02_019E","S2801_C02_019M","S2801_C02_020E","S2801_C02_020M","S2801_C02_021E","S2801_C02_021M","S2801_C02_022E","S2801_C02_022M","S2801_C02_023E","S2801_C02_023M","S2801_C02_024E","S2801_C02_024M","S2801_C02_025E","S2801_C02_025M","S2801_C02_026E","S2801_C02_026M","S2801_C02_027E","S2801_C02_027M","S2801_C02_028E","S2801_C02_028M","S2801_C02_029E","S2801_C02_029M","S2801_C02_030E","S2801_C02_030M","S2801_C02_031E","S2801_C02_031M",
"0500000US34007","Camden County, New Jersey","190660","1031","175263","1479","150006","1732","10264","792","158104","1518","15190","1086","121537","1651","2331","415","5369","625","24","22","15397","1167","165192","1689","358","107","164834","1707","148066","1558","18073","1045","144167","1923","6936","820","25468","1391","27300","1338","64","46","16473","922","10763","1144","73261","1755","200","81","61593","1689","11468","934","90099","1324","94","45","86768","1357","3237","441","(X)","(X)","91.9","0.6","78.7","0.8","5.4","0.4","82.9","0.6","8.0","0.6","63.7","0.8","1.2","0.2","2.8","0.3","0.0","0.1","8.1","0.6","86.6","0.7","0.2","0.1","86.5","0.7","77.7","0.7","9.5","0.5","75.6","0.9","3.6","0.4","13.4","0.7","(X)","(X)","0.2","0.2","60.3","3.1","39.4","3.1","(X)","(X)","0.3","0.1","84.1","1.2","15.7","1.2","(X)","(X)","0.1","0.1","96.3","0.5","3.6","0.5",
"0500000US34009","Cape May County, New Jersey","40670","825","37967","859","33438","768","2768","354","33404","875","2211","367","25712","844","480","133","1017","229","7","11","2703","316","35507","839","139","62","35368","857","29871","885","3611","411","31150","938","1091","198","5163","460","4825","554","40","47","2926","431","1859","353","16410","829","84","38","14043","771","2283","390","19435","659","15","13","18399","677","1021","195","(X)","(X)","93.4","0.8","82.2","1.1","6.8","0.9","82.1","1.1","5.4","0.9","63.2","1.8","1.2","0.3","2.5","0.6","0.0","0.1","6.6","0.8","87.3","1.1","0.3","0.2","87.0","1.2","73.4","1.5","8.9","1.0","76.6","1.6","2.7","0.5","12.7","1.1","(X)","(X)","0.8","0.9","60.6","6.0","38.5","5.8","(X)","(X)","0.5","0.2","85.6","2.3","13.9","2.2","(X)","(X)","0.1","0.1","94.7","1.0","5.3","1.0",
"0500000US34011","Cumberland County, New Jersey","50947","707","45425","938","35741","999","2781","384","40462","1016","5251","611","29454","1085","734","183","1372","329","22","23","5522","514","42019","938","181","118","41838","923","33404","1109","4993","618","35819","1020","2441","412","8928","685","9129","674","77","97","5508","600","3544","428","22830","1114","81","59","18547","1031","4202","539","18988","822","23","26","17783","808","1182","252","(X)","(X)","89.2","1.0","70.2","1.6","5.5","0.8","79.4","1.3","10.3","1.2","57.8","1.8","1.4","0.4","2.7","0.6","0.0","0.1","10.8","1.0","82.5","1.3","0.4","0.2","82.1","1.3","65.6","1.8","9.8","1.2","70.3","1.6","4.8","0.8","17.5","1.3","(X)","(X)","0.8","1.1","60.3","4.4","38.8","4.1","(X)","(X)","0.4","0.3","81.2","2.1","18.4","2.2","(X)","(X)","0.1","0.1","93.7","1.3","6.2","1.3",
"0500000US34013","Essex County, New Jersey","290680","1132","264761","1673","214931","1845","11656","774","245906","1815","33257","1590","175024","2340","2467","413","6224","557","41","40","25919","1256","240594","1941","705","197","239889","1921","218851","1959","30973","1414","202883","2115","10088","841","50086","1829","51096","1785","185","106","29466","1410","21445","1408","110107","1919","363","142","87426","1963","22318","1305","129477","1929","157","76","122997","1887","6323","700","(X)","(X)","91.1","0.4","73.9","0.6","4.0","0.3","84.6","0.5","11.4","0.5","60.2","0.7","0.8","0.1","2.1","0.2","0.0","0.1","8.9","0.4","82.8","0.6","0.2","0.1","82.5","0.6","75.3","0.6","10.7","0.5","69.8","0.7","3.5","0.3","17.2","0.6","(X)","(X)","0.4","0.2","57.7","2.1","42.0","2.2","(X)","(X)","0.3","0.1","79.4","1.1","20.3","1.1","(X)","(X)","0.1","0.1","95.0","0.5","4.9","0.5",
"0500000US34015","Gloucester County, New Jersey","106376","766","100012","874","90597","1137","6353","536","89855","924","5007","601","72765","1306","938","230","2803","481","18","19","6364","508","95752","1077","251","86","95501","1060","85514","1179","8423","772","85712","1300","4133","614","10624","776","8604","787","5","7","5825","623","2774","387","36248","1273","118","60","30097","1256","6033","610","61524","1327","128","69","59579","1326","1817","419","(X)","(X)","94.0","0.5","85.2","0.8","6.0","0.5","84.5","0.7","4.7","0.6","68.4","1.1","0.9","0.2","2.6","0.5","0.0","0.1","6.0","0.5","90.0","0.7","0.2","0.1","89.8","0.7","80.4","0.9","7.9","0.7","80.6","1.1","3.9","0.6","10.0","0.7","(X)","(X)","0.1","0.1","67.7","3.5","32.2","3.5","(X)","(X)","0.3","0.2","83.0","1.6","16.6","1.6","(X)","(X)","0.2","0.1","96.8","0.7","3.0","0.7",
"0500000US34017","Hudson County, New Jersey","261289","1075","242809","1411","208989","2192","7535","659","229214","1498","21602","1506","152001","2592","1964","262","5568","560","63","44","18480","951","229085","1635","270","100","228815","1596","212646","1689","29448","1521","196347","2245","8828","779","32204","1295","37219","1506","79","59","24308","1289","12832","840","93329","2082","140","79","78792","1924","14397","1095","130741","2299","51","39","125715","2322","4975","608","(X)","(X)","92.9","0.4","80.0","0.7","2.9","0.3","87.7","0.4","8.3","0.6","58.2","0.9","0.8","0.1","2.1","0.2","0.0","0.1","7.1","0.4","87.7","0.5","0.1","0.1","87.6","0.5","81.4","0.5","11.3","0.6","75.1","0.8","3.4","0.3","12.3","0.5","(X)","(X)","0.2","0.2","65.3","2.0","34.5","2.0","(X)","(X)","0.2","0.1","84.4","1.1","15.4","1.1","(X)","(X)","0.0","0.1","96.2","0.5","3.8","0.5",
"0500000US34019","Hunterdon County, New Jersey","47647","451","45218","543","42832","598","2620","319","40938","551","1108","217","34630","748","434","145","1117","212","0","30","2429","341","43985","615","203","95","43782","610","39297","677","3484","427","39126","714","2395","294","3662","461","2430","356","8","13","1385","246","1037","277","11980","744","150","86","9985","746","1845","319","33237","688","45","40","32412","707","780","208","(X)","(X)","94.9","0.7","89.9","0.9","5.5","0.7","85.9","0.9","2.3","0.5","72.7","1.4","0.9","0.3","2.3","0.4","0.0","0.1","5.1","0.7","92.3","1.0","0.4","0.2","91.9","1.0","82.5","1.2","7.3","0.9","82.1","1.4","5.0","0.6","7.7","1.0","(X)","(X)","0.3","0.5","57.0","8.1","42.7","8.2","(X)","(X)","1.3","0.7","83.3","2.8","15.4","2.7","(X)","(X)","0.1","0.1","97.5","0.6","2.3","0.6",
"0500000US34021","Mercer County, New Jersey","131440","959","121437","1237","105061","1430","6563","677","110999","1332","10910","859","82449","1434","1260","252","2747","418","34","35","10003","720","111818","1370","226","95","111592","1379","99217","1490","10984","851","98932","1435","4006","519","19622","1166","17354","1123","7","18","9584","961","7763","775","42078","1638","132","84","33676","1465","8270","742","72008","1576","87","53","68332","1511","3589","532","(X)","(X)","92.4","0.6","79.9","0.9","5.0","0.5","84.4","0.7","8.3","0.6","62.7","0.9","1.0","0.2","2.1","0.3","0.0","0.1","7.6","0.6","85.1","0.9","0.2","0.1","84.9","0.9","75.5","1.0","8.4","0.6","75.3","1.0","3.0","0.4","14.9","0.9","(X)","(X)","0.0","0.1","55.2","3.8","44.7","3.8","(X)","(X)","0.3","0.2","80.0","1.6","19.7","1.6","(X)","(X)","0.1","0.1","94.9","0.7","5.0","0.7",
"0500000US34023","Middlesex County, New Jersey","287971","1033","269262","1524","242623","1944","12845","774","247912","1496","14610","1016","196768","1950","2219","290","7471","565","31","30","18709","1081","254260","1705","445","132","253815","1702","231963","1964","24512","1102","225601","1873","10885","744","33711","1370","26407","1142","67","54","16595","941","9745","702","91204","2093","216","87","75026","2109","15962","1138","170360","1928","162","75","162194","1977","8004","713","(X)","(X)","93.5","0.4","84.3","0.6","4.5","0.3","86.1","0.4","5.1","0.4","68.3","0.6","0.8","0.1","2.6","0.2","0.0","0.1","6.5","0.4","88.3","0.5","0.2","0.1","88.1","0.5","80.6","0.6","8.5","0.4","78.3","0.6","3.8","0.3","11.7","0.5","(X)","(X)","0.3","0.2","62.8","2.2","36.9","2.2","(X)","(X)","0.2","0.1","82.3","1.2","17.5","1.2","(X)","(X)","0.1","0.1","95.2","0.4","4.7","0.4",
"0500000US34025","Monmouth County, New Jersey","238235","1126","224264","1324","204750","1619","11372","790","205733","1691","9692","967","169944","1806","1663","293","6865","681","23","25","13971","763","216297","1549","538","152","215759","1531","198177","1684","18501","1060","194467","1738","8236","712","21938","1114","20255","1258","75","37","12897","1061","7283","825","68019","1639","293","107","57191","1526","10535","867","149961","1692","170","93","145671","1713","4120","503","(X)","(X)","94.1","0.3","85.9","0.5","4.8","0.3","86.4","0.6","4.1","0.4","71.3","0.7","0.7","0.1","2.9","0.3","0.0","0.1","5.9","0.3","90.8","0.5","0.2","0.1","90.6","0.5","83.2","0.5","7.8","0.4","81.6","0.6","3.5","0.3","9.2","0.5","(X)","(X)","0.4","0.2","63.7","3.5","36.0","3.4","(X)","(X)","0.4","0.2","84.1","1.2","15.5","1.2","(X)","(X)","0.1","0.1","97.1","0.3","2.7","0.3",
"0500000US34027","Morris County, New Jersey","184162","936","175323","1079","163484","1231","9379","880","160700","1190","5872","733","133149","1885","1539","263","4097","417","0","30","8839","758","171138","1155","386","142","170752","1144","156419","1397","12390","807","156138","1286","5933","681","13024","880","11656","1005","50","41","7773","730","3833","585","45623","1302","124","58","40011","1320","5488","538","126883","1496","212","114","122968","1487","3703","475","(X)","(X)","95.2","0.4","88.8","0.5","5.1","0.5","87.3","0.5","3.2","0.4","72.3","1.0","0.8","0.1","2.2","0.2","0.0","0.1","4.8","0.4","92.9","0.5","0.2","0.1","92.7","0.5","84.9","0.7","6.7","0.4","84.8","0.6","3.2","0.4","7.1","0.5","(X)","(X)","0.4","0.4","66.7","3.7","32.9","3.7","(X)","(X)","0.3","0.1","87.7","1.2","12.0","1.2","(X)","(X)","0.2","0.1","96.9","0.4","2.9","0.4",
"0500000US34029","Ocean County, New Jersey","229454","1336","207583","1565","186528","1900","20341","1362","177070","1722","9685","709","139530","1529","3057","355","5463","521","35","33","21871","1081","193701","1612","902","219","192799","1638","169788","1605","16850","892","172258","1691","8044","674","35753","1286","25101","1378","77","53","14656","1076","10368","896","92513","1814","531","163","72714","1698","19268","1130","111840","1835","294","116","105429","1897","6117","661","(X)","(X)","90.5","0.5","81.3","0.6","8.9","0.6","77.2","0.7","4.2","0.3","60.8","0.7","1.3","0.2","2.4","0.2","0.0","0.1","9.5","0.5","84.4","0.5","0.4","0.1","84.0","0.6","74.0","0.6","7.3","0.4","75.1","0.6","3.5","0.3","15.6","0.5","(X)","(X)","0.3","0.2","58.4","2.8","41.3","2.8","(X)","(X)","0.6","0.2","78.6","1.1","20.8","1.1","(X)","(X)","0.3","0.1","94.3","0.6","5.5","0.6",
"0500000US34031","Passaic County, New Jersey","168681","584","153940","962","128142","1561","5829","494","144101","1047","16645","1091","99882","1598","1030","223","2564","297","25","28","14741","891","145781","1221","220","92","145561","1219","134774","1369","19398","997","124031","1428","13520","941","22900","1096","23166","1023","33","30","14297","835","8836","792","62496","1546","148","82","52114","1587","10234","857","83019","1513","39","38","79150","1534","3830","493","(X)","(X)","91.3","0.5","76.0","0.9","3.5","0.3","85.4","0.6","9.9","0.6","59.2","0.9","0.6","0.1","1.5","0.2","0.0","0.1","8.7","0.5","86.4","0.6","0.1","0.1","86.3","0.7","79.9","0.8","11.5","0.6","73.5","0.8","8.0","0.6","13.6","0.6","(X)","(X)","0.1","0.1","61.7","2.7","38.1","2.7","(X)","(X)","0.2","0.1","83.4","1.4","16.4","1.3","(X)","(X)","0.0","0.1","95.3","0.6","4.6","0.6",
"0500000US34033","Salem County, New Jersey","24414","349","21925","446","18313","590","1370","225","19398","470","2342","367","14525","667","356","108","497","128","0","30","2489","285","20398","530","88","36","20310","528","16435","614","2191","281","17439","583","916","175","4016","413","3854","415","13","17","2144","299","1697","322","10025","537","55","26","8145","563","1825","259","10535","506","20","22","10021","478","494","127","(X)","(X)","89.8","1.2","75.0","2.0","5.6","0.9","79.5","1.6","9.6","1.5","59.5","2.4","1.5","0.4","2.0","0.5","0.0","0.2","10.2","1.2","83.6","1.7","0.4","0.1","83.2","1.7","67.3","2.3","9.0","1.2","71.4","2.0","3.8","0.7","16.4","1.7","(X)","(X)","0.3","0.4","55.6","6.1","44.0","6.1","(X)","(X)","0.5","0.3","81.2","2.6","18.2","2.6","(X)","(X)","0.2","0.2","95.1","1.2","4.7","1.1",
"0500000US34035","Somerset County, New Jersey","119721","743","114660","822","107965","936","5337","557","105495","795","3225","480","88342","1523","1120","272","3189","453","23","26","5061","491","111972","879","156","70","111816","883","102478","1015","10884","739","99702","1018","4680","539","7749","670","8002","792","0","30","5917","689","2085","349","29812","1110","91","61","25787","1094","3934","493","81907","979","65","49","80112","1011","1730","262","(X)","(X)","95.8","0.4","90.2","0.7","4.5","0.5","88.1","0.6","2.7","0.4","73.8","1.2","0.9","0.2","2.7","0.4","0.0","0.1","4.2","0.4","93.5","0.6","0.1","0.1","93.4","0.6","85.6","0.8","9.1","0.6","83.3","0.7","3.9","0.5","6.5","0.6","(X)","(X)","0.0","0.5","73.9","3.8","26.1","3.8","(X)","(X)","0.3","0.2","86.5","1.6","13.2","1.6","(X)","(X)","0.1","0.1","97.8","0.3","2.1","0.3",
"0500000US34037","Sussex County, New Jersey","54166","619","51597","652","47529","714","2829","268","47072","665","2183","354","38403","839","413","117","1515","281","29","40","2569","349","49476","739","225","87","49251","747","44341","795","4544","463","42834","822","4246","423","4690","490","3612","450","16","15","2484","362","1112","256","16137","783","103","57","13861","728","2173","320","34417","902","106","73","32906","908","1405","257","(X)","(X)","95.3","0.6","87.7","0.9","5.2","0.5","86.9","0.8","4.0","0.7","70.9","1.4","0.8","0.2","2.8","0.5","0.1","0.1","4.7","0.6","91.3","0.9","0.4","0.2","90.9","0.9","81.9","1.2","8.4","0.8","79.1","1.3","7.8","0.8","8.7","0.9","(X)","(X)","0.4","0.4","68.8","5.8","30.8","5.8","(X)","(X)","0.6","0.4","85.9","1.8","13.5","1.8","(X)","(X)","0.3","0.2","95.6","0.8","4.1","0.7",
"0500000US34039","Union County, New Jersey","191862","828","176004","1145","152685","1485","7999","684","162247","1357","13117","883","122345","1609","2206","482","3798","478","22","23","15858","865","167058","1236","682","202","166376","1238","152473","1489","15572","997","144441","1590","7286","582","24804","1075","19079","1033","100","69","11339","804","7640","740","68283","1826","305","140","55864","1642","12114","862","104500","1630","277","127","99173","1589","5050","561","(X)","(X)","91.7","0.4","79.6","0.7","4.2","0.4","84.6","0.6","6.8","0.5","63.8","0.8","1.1","0.3","2.0","0.2","0.0","0.1","8.3","0.4","87.1","0.6","0.4","0.1","86.7","0.6","79.5","0.7","8.1","0.5","75.3","0.8","3.8","0.3","12.9","0.6","(X)","(X)","0.5","0.4","59.4","3.0","40.0","3.0","(X)","(X)","0.4","0.2","81.8","1.1","17.7","1.1","(X)","(X)","0.3","0.1","94.9","0.5","4.8","0.5",
"0500000US34041","Warren County, New Jersey","42322","464","38985","622","34622","690","2929","359","34288","606","2211","330","26746","779","625","173","899","236","8","14","3337","456","37485","577","136","53","37349","577","33400","559","4026","469","31657","741","2754","359","4837","458","3800","344","20","21","2439","336","1341","281","15229","680","44","40","12573","674","2612","337","23293","618","72","36","22337","632","884","232","(X)","(X)","92.1","1.1","81.8","1.4","6.9","0.8","81.0","1.3","5.2","0.8","63.2","1.7","1.5","0.4","2.1","0.6","0.0","0.1","7.9","1.1","88.6","1.1","0.3","0.1","88.2","1.1","78.9","1.1","9.5","1.1","74.8","1.5","6.5","0.8","11.4","1.1","(X)","(X)","0.5","0.6","64.2","6.7","35.3","6.7","(X)","(X)","0.3","0.3","82.6","2.1","17.2","2.2","(X)","(X)","0.3","0.2","95.9","1.0","3.8","1.0",
"0500000US35001","Bernalillo County, New Mexico","272528","1177","250557","1695","210405","2238","14443","971","227737","1846","27021","1595","161196","2732","2078","403","10879","1005","24","27","21971","1306","227654","2213","1367","299","226287","2267","194996","2412","30263","1287","186206","2376","21263","1264","44874","1972","49018","1820","155","73","31576","1570","17287","1319","125610","2625","871","270","102709","2554","22030","1238","97900","1976","341","127","92002","1943","5557","534","(X)","(X)","91.9","0.5","77.2","0.8","5.3","0.4","83.6","0.5","9.9","0.6","59.1","1.0","0.8","0.1","4.0","0.4","0.0","0.1","8.1","0.5","83.5","0.7","0.5","0.1","83.0","0.7","71.6","0.8","11.1","0.5","68.3","0.8","7.8","0.5","16.5","0.7","(X)","(X)","0.3","0.1","64.4","2.3","35.3","2.3","(X)","(X)","0.7","0.2","81.8","0.9","17.5","0.9","(X)","(X)","0.3","0.1","94.0","0.6","5.7","0.5",
"0500000US35003","Catron County, New Mexico","1546","155","1169","168","1099","167","321","132","557","141","3","4","600","151","27","30","276","125","0","13","377","140","902","161","13","19","889","159","476","124","105","69","469","151","241","122","644","166","365","136","0","13","101","78","264","124","978","158","13","19","608","156","357","122","203","100","0","13","180","95","23","24","(X)","(X)","75.6","8.5","71.1","9.1","20.8","8.2","36.0","8.5","0.2","0.3","38.8","9.1","1.7","1.9","17.9","8.1","0.0","2.4","24.4","8.5","58.3","9.3","0.8","1.2","57.5","9.3","30.8","7.6","6.8","4.4","30.3","9.5","15.6","7.8","41.7","9.3","(X)","(X)","0.0","9.8","27.7","20.3","72.3","20.3","(X)","(X)","1.3","1.9","62.2","11.3","36.5","11.5","(X)","(X)","0.0","16.8","88.7","11.7","11.3","11.7",
"0500000US35005","Chaves County, New Mexico","23641","563","20012","633","15306","736","1372","270","17866","652","2879","463","12956","634","285","127","302","116","0","30","3629","452","17301","656","35","34","17266","660","14534","667","3703","454","11680","691","2619","319","6340","534","5332","608","12","13","2686","359","2634","412","11460","747","23","30","8347","644","3090","388","6849","631","0","30","6233","623","616","203","(X)","(X)","84.6","1.9","64.7","2.8","5.8","1.1","75.6","2.2","12.2","1.9","54.8","2.4","1.2","0.5","1.3","0.5","0.0","0.2","15.4","1.9","73.2","2.2","0.1","0.1","73.0","2.2","61.5","2.4","15.7","1.8","49.4","2.7","11.1","1.3","26.8","2.2","(X)","(X)","0.2","0.2","50.4","4.4","49.4","4.5","(X)","(X)","0.2","0.3","72.8","3.0","27.0","2.9","(X)","(X)","0.0","0.5","91.0","2.9","9.0","2.9",
"0500000US35006","Cibola County, New Mexico","8408","352","6828","399","4867","381","662","211","5847","460","1238","236","3716","387","40","40","482","202","3","4","1580","216","5462","375","64","61","5398","375","3208","381","1274","245","3055","366","1258","250","2946","273","1911","306","21","27","658","197","1232","221","4235","346","43","54","2739","321","1453","205","2262","310","0","24","2001","291","261","88","(X)","(X)","81.2","2.6","57.9","3.6","7.9","2.6","69.5","4.0","14.7","2.7","44.2","4.0","0.5","0.5","5.7","2.4","0.0","0.1","18.8","2.6","65.0","3.1","0.8","0.7","64.2","3.2","38.2","4.0","15.2","2.9","36.3","3.7","15.0","2.9","35.0","3.1","(X)","(X)","1.1","1.5","34.4","7.7","64.5","7.6","(X)","(X)","1.0","1.3","64.7","4.7","34.3","4.4","(X)","(X)","0.0","1.6","88.5","3.7","11.5","3.7",
"0500000US35007","Colfax County, New Mexico","5946","262","4866","344","3709","298","430","120","4200","371","439","130","3155","322","125","67","175","76","0","20","1080","229","4293","315","43","41","4250","312","3405","315","905","198","2909","272","675","154","1653","248","1554","235","0","20","746","187","808","218","3185","307","43","41","2404","274","738","173","1207","194","0","20","1100","177","107","57","(X)","(X)","81.8","3.9","62.4","4.1","7.2","2.1","70.6","4.5","7.4","2.1","53.1","4.6","2.1","1.1","2.9","1.3","0.0","0.6","18.2","3.9","72.2","4.1","0.7","0.7","71.5","4.0","57.3","4.3","15.2","3.3","48.9","4.0","11.4","2.5","27.8","4.1","(X)","(X)","0.0","2.4","48.0","10.7","52.0","10.7","(X)","(X)","1.4","1.3","75.5","4.8","23.2","4.9","(X)","(X)","0.0","3.1","91.1","4.4","8.9","4.4",
"0500000US35009","Curry County, New Mexico","18620","445","16755","422","13117","481","808","198","15376","444","2505","437","10842","526","170","87","922","235","0","27","1865","275","15707","470","28","25","15679","469","13935","520","3130","483","11842","554","787","199","2913","333","3435","451","0","27","2267","382","1168","229","9877","536","6","8","8503","541","1368","229","5308","515","22","24","4909","488","377","170","(X)","(X)","90.0","1.4","70.4","2.3","4.3","1.1","82.6","1.6","13.5","2.3","58.2","2.6","0.9","0.5","5.0","1.3","0.0","0.2","10.0","1.4","84.4","1.7","0.2","0.1","84.2","1.7","74.8","2.2","16.8","2.5","63.6","2.8","4.2","1.1","15.6","1.7","(X)","(X)","0.0","1.1","66.0","5.7","34.0","5.7","(X)","(X)","0.1","0.1","86.1","2.3","13.9","2.3","(X)","(X)","0.4","0.5","92.5","3.1","7.1","3.0",
